Id;Class;Order;Family;SubFamily;Genus;specific epithet;                  Binomial sp                 ;Individuals
239;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dendropaemon;lydiae;Dendropaemon lydiae;NA
240;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dendropaemon;morettoi;Dendropaemon morettoi;NA
241;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dendropaemon;nigritulus;Dendropaemon nigritulus;NA
242;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dendropaemon;refulgens;Dendropaemon refulgens;NA
243;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dendropaemon;renatii;Dendropaemon renatii;NA
244;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dendropaemon;telephus;Dendropaemon telephus;NA
245;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dendropaemon;viridipennis;Dendropaemon viridipennis;NA
246;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Diabroctis;mimas;Diabroctis mimas;NA
247;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;apicalis;Dichotomius apicalis;NA
248;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;asenjoi;Dichotomius asenjoi;NA
249;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;batesi;Dichotomius batesi;NA
250;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;bicornis;Dichotomius bicornis;NA
251;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;boreus;Dichotomius boreus;NA
252;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;bos;Dichotomius bos;NA
253;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;carinatus;Dichotomius carinatus;NA
254;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;coenosus;Dichotomius coenosus;NA
255;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;conicollis;Dichotomius conicollis;NA
256;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;crenatipennis;Dichotomius crenatipennis;NA
257;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;deyrollei;Dichotomius deyrollei;NA
258;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;diabolicus;Dichotomius diabolicus;NA
259;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;dynastus;Dichotomius dynastus;NA
260;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;fallax;Dichotomius fallax;NA
261;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;fonsecae;Dichotomius fonsecae;NA
262;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;fortestriatus;Dichotomius fortestriatus;NA
263;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;gandinii;Dichotomius gandinii;NA
264;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;gardneri;Dichotomius gardneri;NA
265;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;geminatus;Dichotomius geminatus;NA
266;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;globulus;Dichotomius globulus;NA
267;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;horridus;Dichotomius horridus;NA
268;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;inachus;Dichotomius inachus;NA
269;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;latilobatus;Dichotomius latilobatus;NA
270;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;longiceps;Dichotomius longiceps;NA
271;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;lucasi;Dichotomius lucasi;NA
272;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;lycas;Dichotomius lycas;NA
273;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;mamillatus;Dichotomius mamillatus;NA
274;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;melzeri;Dichotomius melzeri;NA
275;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;motai;Dichotomius motai;NA
276;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;nimuendaju;Dichotomius nimuendaju;NA
277;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;nisus;Dichotomius nisus;NA
278;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;ohausi;Dichotomius ohausi;NA
279;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;opacipennis;Dichotomius opacipennis;NA
280;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;parcepunctatus;Dichotomius parcepunctatus;NA
281;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;podalirius;Dichotomius podalirius;NA
282;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;prietoi;Dichotomius prietoi;NA
283;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;problematicus;Dichotomius problematicus;NA
284;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;pseudocuprinus;Dichotomius pseudocuprinus;NA
285;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;robustus;Dichotomius robustus;NA
286;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;rondoniaensis;Dichotomius rondoniaensis;NA
287;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;semiaeneus;Dichotomius semiaeneus;NA
288;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;semisquamosus;Dichotomius semisquamosus;NA
289;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;subaeneus;Dichotomius subaeneus;NA
290;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;telamon;Dichotomius telamon;NA
291;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;worontzowi;Dichotomius worontzowi;NA
292;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;zikani;Dichotomius zikani;NA
293;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;ziliolii;Dichotomius ziliolii;NA
294;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Digitonthophagus;gazella;Digitonthophagus gazella;NA
295;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;arnaudi;Eurysternus arnaudi;NA
296;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;atrosericus;Eurysternus atrosericus;NA
297;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;balachowskyi;Eurysternus balachowskyi;NA
298;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;cambeforti;Eurysternus cambeforti;NA
299;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;caribaeus;Eurysternus caribaeus;NA
300;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;cavatus;Eurysternus cavatus;NA
301;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;cayennensis;Eurysternus cayennensis;NA
302;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;contractus;Eurysternus contractus;NA
303;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;cyclops;Eurysternus cyclops;NA
304;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;fallaciosus;Eurysternus fallaciosus;NA
305;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;foedus;Eurysternus foedus;NA
306;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;gilli;Eurysternus gilli;NA
307;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;gracilis;Eurysternus gracilis;NA
308;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;hamaticollis;Eurysternus hamaticollis;NA
309;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;harlequin;Eurysternus harlequin;NA
310;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;howdeni;Eurysternus howdeni;NA
311;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;hypocrita;Eurysternus hypocrita;NA
312;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;inca;Eurysternus inca;NA
313;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;jessopi;Eurysternus jessopi;NA
314;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;lanuginosus;Eurysternus lanuginosus;NA
315;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;nigrovirens;Eurysternus nigrovirens;NA
316;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;plebejus;Eurysternus plebejus;NA
317;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;sanbornei;Eurysternus sanbornei;NA
318;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;squamosus;Eurysternus squamosus;NA
319;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;strigilatus;Eurysternus strigilatus;NA
320;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;truncus;Eurysternus truncus;NA
321;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;uniformis;Eurysternus uniformis;NA
322;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;vastiorum;Eurysternus vastiorum;NA
323;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;ventricosus;Eurysternus ventricosus;NA
324;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eurysternus;wittmerorum;Eurysternus wittmerorum;NA
325;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Eutrichillum;sp.nova;Eutrichillum sp.nova;NA
326;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Feeridium;woodruffi;Feeridium woodruffi;NA
327;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Genieridium;bidens;Genieridium bidens;NA
328;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Genieridium;cryptops;Genieridium cryptops;NA
329;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Gromphas;aeruginosa;Gromphas aeruginosa;NA
330;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Gromphas;amazonica;Gromphas amazonica;NA
331;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Gromphas;jardim;Gromphas jardim;NA
332;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Gromphas;lemoinei;Gromphas lemoinei;NA
333;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Hansreia;affinis;Hansreia affinis;NA
334;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Hansreia;coriacea;Hansreia coriacea;NA
335;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Hansreia;grossii;Hansreia grossii;NA
336;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Hansreia;krinskii;Hansreia krinskii;NA
337;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Hansreia;oxygona;Hansreia oxygona;NA
338;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Hansreia;peugeoti;Hansreia peugeoti;NA
339;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Isocopris;imitator;Isocopris imitator;NA
340;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Isocopris;nitidus;Isocopris nitidus;NA
341;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Lobidion;punctatissimum;Lobidion punctatissimum;NA
342;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Malagoniella;astyanax;Malagoniella astyanax;NA
343;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Megatharsis;buckleyi;Megatharsis buckleyi;NA
344;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;alexis;Ontherus alexis;NA
345;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;aphodioides;Ontherus aphodioides;NA
346;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;appendiculatus;Ontherus appendiculatus;NA
347;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;azteca;Ontherus azteca;NA
348;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;cambeforti;Ontherus cambeforti;NA
349;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;carinicollis;Ontherus carinicollis;NA
350;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;carinifrons;Ontherus carinifrons;NA
351;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;dentatus;Ontherus dentatus;NA
352;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;diabolicus;Ontherus diabolicus;NA
353;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;digitatus;Ontherus digitatus;NA
354;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;edentulus;Ontherus edentulus;NA
355;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;hadros;Ontherus hadros;NA
356;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;laminifer;Ontherus laminifer;NA
357;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;lichyi;Ontherus lichyi;NA
358;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;planus;Ontherus planus;NA
359;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;pubens;Ontherus pubens;NA
360;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;raptor;Ontherus raptor;NA
361;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;sulcator;Ontherus sulcator;NA
362;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;ulcopygus;Ontherus ulcopygus;NA
363;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ontherus;virescens;Ontherus virescens;NA
364;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Onthophagus;basicarinatus;Onthophagus basicarinatus;NA
365;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Onthophagus;bidentatus;Onthophagus bidentatus;NA
366;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Onthophagus;digitifer;Onthophagus digitifer;NA
367;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Onthophagus;marginicollis;Onthophagus marginicollis;NA
368;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Onthophagus;onorei;Onthophagus onorei;NA
369;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Onthophagus;onthochromus;Onthophagus onthochromus;NA
370;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Onthophagus;osculatii;Onthophagus osculatii;NA
371;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Onthophagus;ptox;Onthophagus ptox;NA
372;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Onthophagus;rubrescens;Onthophagus rubrescens;NA
373;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Onthophagus;xanthomerus;Onthophagus xanthomerus;NA
374;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Oxysternon;conspicillatum;Oxysternon conspicillatum;NA
375;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Oxysternon;durantoni;Oxysternon durantoni;NA
376;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Oxysternon;ebeninum;Oxysternon ebeninum;NA
377;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Oxysternon;festivum;Oxysternon festivum;NA
378;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Oxysternon;lautum;Oxysternon lautum;NA
379;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Oxysternon;macleayi;Oxysternon macleayi;NA
380;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Oxysternon;silenus;Oxysternon silenus;NA
381;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Oxysternon;spiniferum;Oxysternon spiniferum;NA
382;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Oxysternon;striatopunctatum;Oxysternon striatopunctatum;NA
383;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Phanaeus;bispinus;Phanaeus bispinus;NA
384;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Phanaeus;bordoni;Phanaeus bordoni;NA
385;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Phanaeus;cambeforti;Phanaeus cambeforti;NA
386;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Phanaeus;chalcomelas;Phanaeus chalcomelas;NA
387;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Phanaeus;haroldi;Phanaeus haroldi;NA
388;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Phanaeus;kirbyi;Phanaeus kirbyi;NA
389;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Phanaeus;lecourti;Phanaeus lecourti;NA
390;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Phanaeus;meleagris;Phanaeus meleagris;NA
391;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Phanaeus;melibaeus;Phanaeus melibaeus;NA
392;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Phanaeus;sororibispinus;Phanaeus sororibispinus;NA
393;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Pseudocanthon;perplexus;Pseudocanthon perplexus;NA
394;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Pseudocanthon;xanthurus;Pseudocanthon xanthurus;NA
395;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Scatimus;fernandezi;Scatimus fernandezi;NA
396;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Scatimus;simulator;Scatimus simulator;NA
397;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Scybalocanthon;acrianus;Scybalocanthon acrianus;NA
398;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Scybalocanthon;adisi;Scybalocanthon adisi;NA
399;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Scybalocanthon;aereus;Scybalocanthon aereus;NA
400;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Scybalocanthon;cyanocephalus;Scybalocanthon cyanocephalus;NA
401;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Scybalocanthon;imitans;Scybalocanthon imitans;NA
402;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Scybalocanthon;nigellus;Scybalocanthon nigellus;NA
403;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Scybalocanthon;papaxibe;Scybalocanthon papaxibe;NA
404;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Scybalocanthon;pygidialis;Scybalocanthon pygidialis;NA
405;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Scybalocanthon;sexpilotus;Scybalocanthon sexpilotus;NA
406;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Scybalocanthon;uniplagiatus;Scybalocanthon uniplagiatus;NA
407;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Sinapisoma;sp.nova;Sinapisoma sp.nova;NA
408;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Streblopus;punctatus;Streblopus punctatus;NA
409;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Sulcophanaeus;actaeon;Sulcophanaeus actaeon;NA
410;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Sulcophanaeus;columbi;Sulcophanaeus columbi;NA
411;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Sulcophanaeus;faunus;Sulcophanaeus faunus;NA
412;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Sylvicanthon;attenboroughi;Sylvicanthon attenboroughi;NA
413;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Sylvicanthon;bridarollii;Sylvicanthon bridarollii;NA
414;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Sylvicanthon;candezei;Sylvicanthon candezei;NA
415;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Sylvicanthon;mayri;Sylvicanthon mayri;NA
416;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Sylvicanthon;monnei;Sylvicanthon monnei;NA
417;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Sylvicanthon;proseni;Sylvicanthon proseni;NA
418;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Sylvicanthon;seag;Sylvicanthon seag;NA
419;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Sylvicanthon;securus;Sylvicanthon securus;NA
420;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Trichillidium;aff. pilosum;Trichillidium aff. pilosum;NA
421;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Trichillidium;sp.nova;Trichillidium sp.nova;NA
422;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Trichillum;externepunctatum;Trichillum externepunctatum;NA
423;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Trichillum;pauliani;Trichillum pauliani;NA
424;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Uroxys;batesi;Uroxys batesi;NA
425;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Uroxys;besti;Uroxys besti;NA
426;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Uroxys;minuta;Uroxys minuta;NA
427;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Uroxys;pygmaea;Uroxys pygmaea;NA
428;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Ateuchus;scatimoides;Ateuchus scatimoides;NA
429;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Canthidium;angulicolle;Canthidium angulicolle;NA
430;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Canthidium;pinotoides;Canthidium pinotoides;NA
431;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Canthon;granuliceps;Canthon granuliceps;NA
432;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Deltochilum;pseudoicarus;Deltochilum pseudoicarus;NA
433;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Oxysternon;palemo;Oxysternon palemo;NA
434;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Phanaeus;palaeno;Phanaeus palaeno;NA
435;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Canthon;brunneus;Canthon brunneus;NA
436;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Dichotomius;opacus;Dichotomius opacus;NA
437;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Canthon;hendrichsi;Canthon hendrichsi;NA
438;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Canthidium;orbiculatum;Canthidium orbiculatum;NA
439;Insecta;Coleoptera;Scarabaeidae;Scarabaeinae;Onthophagus;clypeatus;Onthophagus clypeatus;NA
440;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acanthognathus;brevicornis;Acanthognathus brevicornis;NA
441;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acanthognathus;lentus;Acanthognathus lentus;NA
442;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acanthognathus;ocellatus;Acanthognathus ocellatus;NA
443;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acanthognathus;rudis;Acanthognathus rudis;NA
444;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acanthognathus;stipulosus;Acanthognathus stipulosus;NA
445;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acanthognathus;teledectus;Acanthognathus teledectus;NA
446;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acanthoponera;mucronata;Acanthoponera mucronata;NA
447;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acanthoponera;peruviana;Acanthoponera peruviana;NA
448;Insecta;Hymenoptera;Formicidae;Dorylinae;Acanthostichus;bentoni;Acanthostichus bentoni;NA
449;Insecta;Hymenoptera;Formicidae;Dorylinae;Acanthostichus;brevicornis;Acanthostichus brevicornis;NA
450;Insecta;Hymenoptera;Formicidae;Dorylinae;Acanthostichus;brevinodis;Acanthostichus brevinodis;NA
451;Insecta;Hymenoptera;Formicidae;Dorylinae;Acanthostichus;femoralis;Acanthostichus femoralis;NA
452;Insecta;Hymenoptera;Formicidae;Dorylinae;Acanthostichus;fuscipennis;Acanthostichus fuscipennis;NA
453;Insecta;Hymenoptera;Formicidae;Dorylinae;Acanthostichus;kirbyi;Acanthostichus kirbyi;NA
454;Insecta;Hymenoptera;Formicidae;Dorylinae;Acanthostichus;laticornis;Acanthostichus laticornis;NA
455;Insecta;Hymenoptera;Formicidae;Dorylinae;Acanthostichus;quadratus;Acanthostichus quadratus;NA
456;Insecta;Hymenoptera;Formicidae;Dorylinae;Acanthostichus;serratulus;Acanthostichus serratulus;NA
457;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;aspersus;Acromyrmex aspersus;NA
458;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;balzani;Acromyrmex balzani;NA
459;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;coronatus;Acromyrmex coronatus;NA
460;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;coronatus globoculis;Acromyrmex coronatus globoculis;NA
461;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;fracticornis;Acromyrmex fracticornis;NA
462;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;hystrix;Acromyrmex hystrix;NA
463;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;landolti;Acromyrmex landolti;NA
464;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;laticeps;Acromyrmex laticeps;NA
465;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;lundii;Acromyrmex lundii;NA
466;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;lundii carli;Acromyrmex lundii carli;NA
467;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;niger;Acromyrmex niger;NA
468;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;nigrosetosus;Acromyrmex nigrosetosus;NA
469;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;nobilis;Acromyrmex nobilis;NA
470;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;octospinosus;Acromyrmex octospinosus;NA
471;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;pubescens;Acromyrmex pubescens;NA
472;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;rugosus;Acromyrmex rugosus;NA
473;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;rugosus rochai;Acromyrmex rugosus rochai;NA
474;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;subterraneus;Acromyrmex subterraneus;NA
475;Insecta;Hymenoptera;Formicidae;Myrmicinae;Acromyrmex;subterraneus molestans;Acromyrmex subterraneus molestans;NA
476;Insecta;Hymenoptera;Formicidae;Formicinae;Acropyga;decedens;Acropyga decedens;NA
